구분,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202210,14,"        13,000",           195,13,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202210,14,"        13,000",           195,13,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202210,15,"        90,000",             0,15,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202210,16,"        40,000",            80,1,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202210,17,"        70,000",             0,5,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,114.99,202210,20,"       100,000",             0,14,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202210,20,"        84,000",             0,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,84.99,202210,22,"        30,000",           160,15,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,114.99,202210,26,"       105,000",             0,9,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202210,27,"        90,500",             0,9,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202210,27,"        90,500",             0,9,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202210,30,"        20,000",           175,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202211,5,"        91,000",             0,16,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,84.99,202211,5,"        40,000",           147,4,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,84.99,202211,11,"        10,000",           320,16,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202211,12,"        30,000",           150,3,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202211,12,"        30,000",           150,3,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,114.99,202211,22,"       102,900",             0,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,114.99,202211,22,"       102,900",             0,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,114.99,202211,22,"       102,900",             0,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202211,26,"        60,000",             0,11,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,3,"        75,000",             0,6,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202212,10,"        10,000",           200,10,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,10,"        75,000",             0,6,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,14,"        65,000",             0,8,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,15,"        70,000",             0,7,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202212,15,"        60,000",             0,19,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202212,15,"        60,000",             0,19,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202212,17,"         5,000",           235,12,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,59.99,202212,17,"         5,000",           230,12,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,17,"        73,000",             0,13,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,84.99,202212,18,"        20,000",           240,15,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,18,"        68,000",             0,13,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202212,21,"        60,900",             0,4,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,21,"        70,000",             0,2,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,월세,84.99,202212,24,"        25,000",           130,3,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202212,29,"        55,000",             0,15,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,59.99,202212,29,"        55,000",             0,15,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,800,0800,0000,공덕자이,전세,84.99,202212,31,"        64,000",             0,5,2015,마포대로24길 16
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202201,10,"         3,599",            20,7,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202201,10,"         4,850",            13,7,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202202,21,"         3,599",            20,8,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202202,24,"         3,599",            20,8,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202203,14,"         3,599",            20,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202203,15,"         1,439",            24,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202204,12,"         7,179",            20,8,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202204,12,"         4,313",            16,5,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202204,15,"         7,179",             0,7,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202204,15,"         3,599",            20,2,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202204,15,"         7,179",             0,7,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202204,15,"         7,179",             0,4,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202204,15,"         7,178",             0,9,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202204,25,"         3,599",            20,1,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202204,28,"         7,179",             0,5,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202204,30,"         3,599",            20,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202205,2,"         5,748",             8,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),월세,36.4,202205,2,"         3,599",            20,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202206,15,"         7,179",             0,10,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202206,15,"         7,179",             0,6,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202208,17,"         7,179",             0,10,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,799,0799,0000,공덕자이(임대),전세,36.4,202212,14,"         7,179",             0,3,2015,마포대로26길 22
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.5,202208,20,"        71,000",             0,14,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202209,24,"        15,000",           200,15,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202209,30,"        63,000",             0,10,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202210,1,"         5,000",           250,21,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202210,1,"        30,000",           120,5,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,43.64,202210,3,"        30,000",            70,6,2022,신촌로28길 8
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202210,10,"        23,000",           160,4,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202210,15,"        62,000",             0,13,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202210,16,"        60,000",             0,12,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,84.94,202210,18,"        70,000",            60,21,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,84.98,202210,20,"        60,000",           100,4,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,43.27,202210,22,"        43,000",            22,2,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202210,22,"        59,500",             0,2,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,84.94,202210,22,"        60,000",           100,15,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202210,25,"        62,000",             0,11,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202210,27,"        40,000",            70,13,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,43.27,202210,28,"        30,000",            65,12,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,84.98,202211,2,"        82,000",             0,17,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.97,202211,5,"        30,000",           120,5,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,월세,59.96,202211,5,"        27,000",           120,3,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,59.97,202211,5,"        58,000",             0,19,2022,신촌로28길 50
아파트,서울특별시 마포구 아현동,804,0804,0000,더클래시,전세,84.94,202211,5,"        75,000",             0,4,2022,신촌로28길 50
