정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB103000109,성수초등학교,37.5429333,127.0642333,2.0221E+13,4208,11,서울특별시,경기도
GGB103000110,서울효사랑병원,37.5415,127.0634333,2.0221E+13,4209,11,서울특별시,경기도
GGB103000111,성수2가3동주민센터,37.5495667,127.0555167,2.0221E+13,4210,11,서울특별시,경기도
GGB103000112,제인병원,37.5493333,127.0568167,2.0221E+13,4211,11,서울특별시,경기도
GGB103000113,성동세무서앞,37.54795,127.0623833,2.0221E+13,4212,11,서울특별시,경기도
GGB103000114,성동세무서,37.5482833,127.0643167,2.0221E+13,4213,11,서울특별시,경기도
GGB103000150,도선고등학교.꽃재교회,37.56695,127.0284333,2.0221E+13,4252,11,서울특별시,경기도
GGB103000152,리버하우스,37.55095,127.051,2.0221E+13,4254,11,서울특별시,경기도
GGB103000153,리버하우스,37.5513,127.0506667,2.0221E+13,4255,11,서울특별시,경기도
GGB103000167,성수2가3동주민센터,37.5502167,127.0546833,2.0221E+13,4269,11,서울특별시,경기도
GGB103000189,우리은행화양동지점,37.5481,127.0662,2.0221E+13,4293,11,서울특별시,경기도
GGB103000509,뉴타운아파트,37.5648333,127.0270833,2.0221E+13,4105,11,서울특별시,경기도
GGB104000001,군자교입구(중),37.5585333,127.0760667,2.0221E+13,5001,11,서울특별시,경기도
GGB104000002,군자교입구(중),37.5589,127.0750833,2.0221E+13,5002,11,서울특별시,경기도
GGB104000003,군자역.용마초등학교(중),37.55605,127.08245,2.0221E+13,5003,11,서울특별시,경기도
GGB104000004,군자역.용마초등학교(중),37.5562667,127.0815333,2.0221E+13,5004,11,서울특별시,경기도
GGB104000005,중곡동입구삼거리(중),37.5544667,127.0864667,2.0221E+13,5005,11,서울특별시,경기도
GGB104000006,어린이대공원후문.아차산역(중),37.55115,127.0901167,2.0221E+13,5006,11,서울특별시,경기도
GGB104000007,어린이대공원후문.아차산역(중),37.5525667,127.0893,2.0221E+13,5007,11,서울특별시,경기도
GGB104000008,군자교,37.5615667,127.0751333,2.0221E+13,5101,11,서울특별시,경기도
GGB104000009,군자교,37.5624,127.0752,2.0221E+13,5102,11,서울특별시,경기도
GGB104000027,면곡시장,37.56975,127.0797333,2.0221E+13,5120,11,서울특별시,경기도
GGB104000028,면곡시장,37.5702833,127.0795167,2.0221E+13,5121,11,서울특별시,경기도
GGB104000029,중곡아파트,37.5662667,127.0778333,2.0221E+13,5122,11,서울특별시,경기도
GGB104000030,중곡아파트,37.5658167,127.07715,2.0221E+13,5123,11,서울특별시,경기도
GGB104000047,어린이대공원앞,37.55215,127.0771,2.0221E+13,5140,11,서울특별시,경기도
GGB104000048,능동사거리.군자역,37.5551667,127.07865,2.0221E+13,5141,11,서울특별시,경기도
GGB104000049,구의사거리.광진소방서앞,37.5452833,127.08395,2.0221E+13,5142,11,서울특별시,경기도
GGB104000050,어린이회관,37.5460667,127.0772167,2.0221E+13,5143,11,서울특별시,경기도
GGB104000051,구의사거리.광진소방서앞,37.5449667,127.0845667,2.0221E+13,5144,11,서울특별시,경기도
GGB104000052,광진경찰서,37.5415667,127.0836833,2.0221E+13,5145,11,서울특별시,경기도
GGB104000053,광진경찰서,37.5431167,127.0846333,2.0221E+13,5146,11,서울특별시,경기도
GGB104000054,광진경찰서,37.5422167,127.0842833,2.0221E+13,5147,11,서울특별시,경기도
GGB104000055,광진구청,37.5389333,127.0834333,2.0221E+13,5148,11,서울특별시,경기도
GGB104000056,구의역2번출구,37.5379333,127.0886,2.0221E+13,5149,11,서울특별시,경기도
GGB104000057,구의시장삼거리,37.5447,127.0890833,2.0221E+13,5150,11,서울특별시,경기도
GGB104000058,구의2동주민센터입구,37.5493,127.0897333,2.0221E+13,5151,11,서울특별시,경기도
GGB104000059,구의2동주민센터입구,37.5486833,127.0895667,2.0221E+13,5152,11,서울특별시,경기도
GGB104000060,구의사거리,37.5456667,127.0856667,2.0221E+13,5153,11,서울특별시,경기도
GGB104000061,구의사거리,37.54585,127.0863333,2.0221E+13,5154,11,서울특별시,경기도
GGB104000062,구의시장삼거리,37.545,127.0890333,2.0221E+13,5155,11,서울특별시,경기도
GGB104000063,현대아파트앞,37.5391333,127.0939,2.0221E+13,5156,11,서울특별시,경기도
GGB104000064,현대아파트앞,37.5394833,127.0942167,2.0221E+13,5157,11,서울특별시,경기도
GGB104000069,테크노마트앞.강변역(D),37.5366667,127.0939333,2.0221E+13,5267,11,서울특별시,경기도
GGB104000071,올림픽대교북단사거리,37.5434333,127.0931833,2.0221E+13,5164,11,서울특별시,경기도
GGB104000072,올림픽대교북단사거리,37.54345,127.0936667,2.0221E+13,5165,11,서울특별시,경기도
GGB104000073,광장동현대아파트앞,37.5421167,127.09815,2.0221E+13,5166,11,서울특별시,경기도
GGB104000074,광장동현대아파트앞,37.5420167,127.0991667,2.0221E+13,5167,11,서울특별시,경기도
GGB104000075,광나루역.극동아파트,37.5434667,127.1030667,2.0221E+13,5168,11,서울특별시,경기도
GGB104000076,광나루역.극동아파트,37.5441833,127.1032167,2.0221E+13,5169,11,서울특별시,경기도
GGB104000080,워커힐아파트앞,37.5497167,127.1084833,2.0221E+13,5173,11,서울특별시,경기도
GGB104000081,워커힐입구,37.5518833,127.1095667,2.0221E+13,5174,11,서울특별시,경기도
GGB104000082,광진구청,37.5387,127.08315,2.0221E+13,5175,11,서울특별시,경기도
GGB104000095,자양동잠실대교북단,37.533,127.0848,2.0221E+13,5188,11,서울특별시,경기도
GGB104000101,자양동잠실대교북단,37.5321,127.0859,2.0221E+13,5194,11,서울특별시,경기도
GGB104000106,구의역3번출구,37.53755,127.0882333,2.0221E+13,5199,11,서울특별시,경기도
GGB104000111,광진문화예술회관,37.5385167,127.0702,2.0221E+13,5204,11,서울특별시,경기도
GGB104000123,노룬산시장,37.5395333,127.0626333,2.0221E+13,5216,11,서울특별시,경기도
GGB104000124,건대입구역,37.5408833,127.06725,2.0221E+13,5217,11,서울특별시,경기도
GGB104000125,건대로데오거리입구,37.5392,127.0701,2.0221E+13,5218,11,서울특별시,경기도
GGB104000127,영동대교북단,37.5366,127.0611,2.0221E+13,5220,11,서울특별시,경기도
GGB104000131,성수사거리,37.5431167,127.0646833,2.0221E+13,5224,11,서울특별시,경기도
GGB104000132,화양사거리,37.54695,127.0668667,2.0221E+13,5225,11,서울특별시,경기도
GGB104000133,화양리,37.5478167,127.0710833,2.0221E+13,5226,11,서울특별시,경기도
GGB104000134,어린이대공원역.화양천주교회,37.54655,127.0735833,2.0221E+13,5227,11,서울특별시,경기도
GGB104000135,서울화양초등학교,37.5438,127.0722667,2.0221E+13,5228,11,서울특별시,경기도
GGB104000136,건대입구역사거리.건대병원,37.5410667,127.071,2.0221E+13,5229,11,서울특별시,경기도
GGB104000137,건대입구역1번출구,37.5409167,127.0681833,2.0221E+13,5230,11,서울특별시,경기도
GGB104000138,어린이대공원역3번출구,37.5467333,127.0752167,2.0221E+13,5231,11,서울특별시,경기도
GGB104000139,건대입구역사거리.건대병원,37.5409667,127.0713167,2.0221E+13,5232,11,서울특별시,경기도
GGB104000141,어린이대공원역.화양천주교회,37.5459333,127.0736167,2.0221E+13,5234,11,서울특별시,경기도
GGB104000157,화양리,37.54805,127.07135,2.0221E+13,5250,11,서울특별시,경기도
GGB104000158,어린이대공원앞.세종대학교,37.5497833,127.07545,2.0221E+13,5251,11,서울특별시,경기도
GGB104000159,능동교회앞,37.5529167,127.07695,2.0221E+13,5252,11,서울특별시,경기도
GGB104000160,능동사거리.군자역,37.5566667,127.0789667,2.0221E+13,5253,11,서울특별시,경기도
GGB104000183,강변역(A),37.53615,127.09355,2.0221E+13,5161,11,서울특별시,경기도
GGB104000269,광진청소년수련관,37.5459333,127.1054167,2.0221E+13,5265,11,서울특별시,경기도
GGB104000271,워커힐아파트.광장동,37.5478333,127.1066167,2.0221E+13,5172,11,서울특별시,경기도
GGB104000279,테크노마트앞.강변역(C),37.5366333,127.09385,2.0221E+13,5162,11,서울특별시,경기도
GGB104000280,강변역(B),37.5362,127.0936667,2.0221E+13,5266,11,서울특별시,경기도
GGB104000288,동서울터미널,37.5342333,127.0932,2.0221E+13,78646,11,서울특별시,경기도
GGB104000289,동서울터미널,37.5344833,127.0935,2.0221E+13,78647,11,서울특별시,경기도
GGB104000290,어린이회관,37.5453333,127.0792333,2.0221E+13,5233,11,서울특별시,경기도
GGB104000291,동서울우편집중국앞,37.5353,127.0842667,2.0221E+13,5192,11,서울특별시,경기도
GGB104000293,화양사거리,37.5483667,127.0686667,2.0221E+13,5249,11,서울특별시,경기도
GGB104000295,새밭교회(중),37.5490833,127.0926167,2.0221E+13,5010,11,서울특별시,경기도
GGB104000296,새밭교회(중),37.5489,127.0934167,2.0221E+13,5009,11,서울특별시,경기도
GGB104000297,광나루역(중),37.5453,127.1032667,2.0221E+13,5012,11,서울특별시,경기도
GGB104000298,광나루역(중),37.5454833,127.1032333,2.0221E+13,5011,11,서울특별시,경기도
GGB104000299,중곡동입구삼거리(중),37.5549333,127.0848667,2.0221E+13,5008,11,서울특별시,경기도
GGB104000302,구의3동주민센터,37.5390333,127.0925333,2.0221E+13,0,11,서울특별시,경기도
GGB104000303,구의3동주민센터,37.5391833,127.0923167,2.0221E+13,0,11,서울특별시,경기도
GGB105000001,답십리역사거리(중),37.5650333,127.0552167,2.0221E+13,6001,11,서울특별시,경기도
GGB105000002,청년회의소(중),37.5619167,127.0614833,2.0221E+13,6002,11,서울특별시,경기도
GGB105000003,장한평역(중),37.5611333,127.0670333,2.0221E+13,6003,11,서울특별시,경기도
GGB105000004,신답초등학교.청계한신휴플러스(중),37.5717167,127.0444,2.0221E+13,6004,11,서울특별시,경기도
GGB105000005,신답초등학교.청계한신휴플러스(중),37.5716167,127.0449333,2.0221E+13,6005,11,서울특별시,경기도
GGB105000006,동대문구청(중),37.5736,127.03985,2.0221E+13,6006,11,서울특별시,경기도
GGB105000007,서울시동부병원,37.5740667,127.0314167,2.0221E+13,6007,11,서울특별시,경기도
GGB105000008,신설동역.서울풍물시장,37.5744667,127.0258833,2.0221E+13,6008,11,서울특별시,경기도
GGB105000009,중랑교(중),37.5917333,127.0676833,2.0221E+13,6009,11,서울특별시,경기도
GGB105000010,중랑교(중),37.5914167,127.0669,2.0221E+13,6010,11,서울특별시,경기도
GGB105000011,삼육서울병원(중),37.5897,127.0606667,2.0221E+13,6011,11,서울특별시,경기도
GGB105000012,삼육서울병원(중),37.5899833,127.0620333,2.0221E+13,6012,11,서울특별시,경기도
GGB105000013,시조사삼거리(중),37.5886333,127.0570167,2.0221E+13,6013,11,서울특별시,경기도
GGB105000014,떡전교사거리.동대문노인복지관(중),37.5864667,127.05205,2.0221E+13,6014,11,서울특별시,경기도
GGB105000015,청량리역환승센터(4번승강장),37.5804333,127.0454167,2.0221E+13,6015,11,서울특별시,경기도
GGB105000016,청량리역환승센터(1번승강장),37.5803333,127.0460167,2.0221E+13,6016,11,서울특별시,경기도
GGB105000017,동대문구청(중),37.57365,127.0394667,2.0221E+13,6017,11,서울특별시,경기도
GGB105000018,신설동역,37.5764833,127.0255667,2.0221E+13,6101,11,서울특별시,경기도
GGB105000019,신설동역,37.5762333,127.0257,2.0221E+13,6102,11,서울특별시,경기도
GGB105000020,용두동한국의류시험연구원,37.5775167,127.0290833,2.0221E+13,6103,11,서울특별시,경기도
GGB105000021,용두로타리한국의류시험연구원,37.5772833,127.0294333,2.0221E+13,6104,11,서울특별시,경기도
GGB105000022,제기역약령시장,37.5782833,127.0365333,2.0221E+13,6105,11,서울특별시,경기도
GGB105000028,청량리미주상가앞,37.58185,127.0476333,2.0221E+13,6112,11,서울특별시,경기도
GGB105000029,서울성심병원,37.5844667,127.0503,2.0221E+13,6113,11,서울특별시,경기도
GGB105000030,서울성심병원,37.58465,127.05085,2.0221E+13,6114,11,서울특별시,경기도
GGB105000031,시조사,37.5868667,127.0522833,2.0221E+13,6115,11,서울특별시,경기도
GGB105000033,휘경동입구,37.58765,127.0552167,2.0221E+13,6117,11,서울특별시,경기도
GGB105000064,동답한신동아아파트,37.5697833,127.0642,2.0221E+13,6150,11,서울특별시,경기도
GGB105000067,동아.위더스빌아파트,37.5662,127.06145,2.0221E+13,6153,11,서울특별시,경기도
GGB105000075,용두역,37.57395,127.03715,2.0221E+13,6161,11,서울특별시,경기도
GGB105000076,용두동신동아아파트,37.5738167,127.0317667,2.0221E+13,6162,11,서울특별시,경기도
GGB105000077,동대문우체국.서울풍물시장,37.5747333,127.0247,2.0221E+13,6163,11,서울특별시,경기도
GGB105000081,경동시장앞,37.5822333,127.0387333,2.0221E+13,6167,11,서울특별시,경기도
GGB105000089,고려대학교앞,37.5881667,127.03475,2.0221E+13,6175,11,서울특별시,경기도
GGB105000090,우신향병원,37.5855667,127.03225,2.0221E+13,6176,11,서울특별시,경기도
GGB105000091,안암오거리,37.5824333,127.03,2.0221E+13,6177,11,서울특별시,경기도
GGB105000092,대광고등학교앞,37.5798167,127.02555,2.0221E+13,6178,11,서울특별시,경기도
GGB105000093,종암초등학교앞,37.5816333,127.0296,2.0221E+13,6179,11,서울특별시,경기도
GGB105000095,용두시장앞,37.579,127.0300833,2.0221E+13,6181,11,서울특별시,경기도
GGB105000096,서울시동부병원,37.5759333,127.0304333,2.0221E+13,6182,11,서울특별시,경기도
GGB105000097,서울시동부병원,37.5762333,127.0306833,2.0221E+13,6183,11,서울특별시,경기도
GGB105000098,동아제약앞,37.5726333,127.03045,2.0221E+13,6184,11,서울특별시,경기도
GGB105000099,동아제약앞,37.57275,127.0307167,2.0221E+13,6185,11,서울특별시,경기도
GGB105000100,떡전교앞,37.5849333,127.0526833,2.0221E+13,6186,11,서울특별시,경기도
GGB105000101,떡전교앞,37.58465,127.0525667,2.0221E+13,6187,11,서울특별시,경기도
GGB105000102,서울시립대입구,37.5830333,127.05405,2.0221E+13,6188,11,서울특별시,경기도
GGB105000103,서울시립대학교앞,37.5828167,127.0538667,2.0221E+13,6189,11,서울특별시,경기도
GGB105000104,서울시동부교육지원청.해성국제컨벤션고교,37.57895,127.057,2.0221E+13,6190,11,서울특별시,경기도
GGB105000105,전농로터리시장.동부교육지원청,37.57895,127.0566667,2.0221E+13,6191,11,서울특별시,경기도
GGB105000106,전농우체국앞,37.5765333,127.0575833,2.0221E+13,6192,11,서울특별시,경기도
GGB105000107,전농우체국앞,37.5764,127.05785,2.0221E+13,6193,11,서울특별시,경기도
GGB105000108,청솔우성아파트.답십리시장,37.57375,127.0576333,2.0221E+13,6194,11,서울특별시,경기도
GGB105000109,청솔우성아파트.답십리시장,37.57415,127.0573833,2.0221E+13,6195,11,서울특별시,경기도
GGB105000110,답십리2동시온교회앞,37.5706333,127.0573833,2.0221E+13,6196,11,서울특별시,경기도
GGB105000112,답십리초등학교.현대시장,37.5684167,127.0571833,2.0221E+13,6198,11,서울특별시,경기도
GGB105000139,답십리2동두산아파트,37.5727667,127.0583,2.0221E+13,6225,11,서울특별시,경기도
GGB105000141,답십리2동한양아파트앞,37.5727,127.0614,2.0221E+13,6227,11,서울특별시,경기도
GGB105000143,동답한신.대림아파트동대문체육관,37.57265,127.0638167,2.0221E+13,6229,11,서울특별시,경기도
GGB105000144,촬영소사거리.동답초등학교,37.57265,127.0651,2.0221E+13,6230,11,서울특별시,경기도
GGB105000184,경희대입구,37.59135,127.0528167,2.0221E+13,6270,11,서울특별시,경기도
GGB105000185,경희대입구,37.5915667,127.0528,2.0221E+13,6271,11,서울특별시,경기도
GGB105000186,서울바이오허브.농촌경제연구원,37.5913833,127.0498833,2.0221E+13,6272,11,서울특별시,경기도
GGB105000187,서울바이오허브.농촌경제연구원,37.59155,127.0494833,2.0221E+13,6273,11,서울특별시,경기도
GGB105000188,한국과학기술원.홍릉초등학교,37.5917,127.0465,2.0221E+13,6274,11,서울특별시,경기도
GGB105000189,한국과학기술원.홍릉초등학교,37.5915333,127.0466667,2.0221E+13,6275,11,서울특별시,경기도
GGB105000192,세종대왕기념관,37.5898333,127.04235,2.0221E+13,6278,11,서울특별시,경기도
GGB105000193,세종대왕기념관,37.59045,127.0425333,2.0221E+13,6279,11,서울특별시,경기도
GGB105000194,영휘원사거리.(구)홍릉사거리,37.586,127.0431833,2.0221E+13,6280,11,서울특별시,경기도
GGB105000195,영휘원사거리.(구)홍릉사거리,37.5860333,127.0434667,2.0221E+13,6281,11,서울특별시,경기도
GGB105000196,동대문경찰서,37.58365,127.04395,2.0221E+13,6282,11,서울특별시,경기도
GGB105000197,동대문경찰서,37.5836167,127.0442333,2.0221E+13,6283,11,서울특별시,경기도
GGB105000198,현대코아,37.5817833,127.0448333,2.0221E+13,6284,11,서울특별시,경기도
GGB105000199,현대코아,37.5815,127.0446667,2.0221E+13,6285,11,서울특별시,경기도
GGB105000201,동대문중앙새마을금고,37.5829667,127.0420833,2.0221E+13,6287,11,서울특별시,경기도
GGB105000211,청랑리한신아파트.청량사입구,37.58675,127.0475667,2.0221E+13,6297,11,서울특별시,경기도
GGB105000234,우산빌딩앞,37.5888833,127.05455,2.0221E+13,6321,11,서울특별시,경기도
