SAFETY_SORT,SAFETY_GUBUN,SAFETY_CODE,SAFETY_NM,SAFETY_ADDR,SAFETY_EMD,SAFETY_LON,SAFETY_LAT,SAFETY_X,SAFETY_Y
health,병의원,의원,마포안과의원,"서울특별시 마포구 만리재로 15, 307호 (공덕동, 제일빌딩)",,126.9527683,37.54458547,14132317.52,4515289.279
health,병의원,의원,꿈나무소아청소년과의원,"서울특별시 마포구 마포대로 143, 226호 (공덕동, 마포공덕파크팰리스2)",,126.9530924,37.54745438,14132353.6,4515692.079
health,병의원,의원,나디연세외과의원,"서울특별시 마포구 월드컵북로 167, 3층 (성산동)",,126.9097959,37.56701692,14127533.86,4518439.107
health,병의원,의원,나라온의원,"서울특별시 마포구 백범로 90, 2층 (대흥동)",,126.9415315,37.54784206,14131066.65,4515746.511
health,병의원,의원,나은미래신경외과의원,"서울특별시 마포구 월드컵로 73, 3층 (망원동)",,126.9103577,37.55542333,14127596.39,4516811.014
health,병의원,의원,나의미래피부과의원,"서울특별시 마포구 월드컵북로 381, 2층 208~210호 (상암동, 상암월드컵파크4단지상가)",,126.88989,37.57795252,14125317.94,4519975.03
health,병의원,의원,남산의원,"서울특별시 마포구 대흥로 169-0, 201호 (대흥동, 베스텔)",,126.945683,37.55454417,14131528.79,4516687.564
health,병의원,의원,노벨의원,"서울특별시 마포구 신촌로 92, 4,11층 (노고산동, 신촌카리스빌딩)",,126.9356816,37.55517675,14130415.43,4516776.389
health,병의원,의원,노정신건강의학과의원,"서울특별시 마포구 신촌로 266-1, 3층 (아현동)",,126.9552774,37.55710312,14132596.84,4517046.892
health,병의원,의원,누가의원,서울특별시 마포구 신촌로 84 (노고산동),,126.9349761,37.55556575,14130336.9,4516831.013
health,병의원,의원,누리꿈마취통증의학과의원,"서울특별시 마포구 월드컵북로 396, 지하1층 1012, 1013호 (상암동, 누리꿈스퀘어)",,126.8903057,37.57918847,14125364.22,4520148.634
health,병의원,의원,뉴센스의원,"서울특별시 마포구 신촌로 170, 상가306,307호 (대흥동, 이대역푸르지오시티)",,126.9446042,37.55643573,14131408.7,4516953.176
health,병의원,의원,다나이비인후과의원,"서울특별시 마포구 큰우물로 53, 302호 (염리동)",,126.9446317,37.54228979,14131411.77,4514966.973
health,병의원,의원,다미의원,"서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 2층 205~207호 (아현동)",,126.9536243,37.55099732,14132412.81,4516189.535
health,병의원,의원,다사랑의원,"서울특별시 마포구 월드컵로 80, 3층 (서교동, 아침뜨락빌딩)",,126.9104473,37.55620186,14127606.37,4516920.335
health,병의원,의원,닥터쁘띠의원,"서울특별시 마포구 양화로 151, 3(일부)층 (동교동)",,126.9223682,37.55626742,14128933.4,4516929.542
health,병의원,의원,닥터스피부과의원,"서울특별시 마포구 마포대로 127, 2층 201호 (공덕동, 풍림브이아이피텔)",,126.9521426,37.54619621,14132247.87,4515515.427
health,병의원,의원,닥터윤이비인후과의원,"서울특별시 마포구 동교로 207, 3층 (동교동)",,126.92322,37.55859669,14129028.22,4517256.626
health,병의원,의원,닥터척척의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 2층 211,213호 (상암동)",,126.8889811,37.58010685,14125216.76,4520277.635
health,병의원,의원,닥터포유의원,"서울특별시 마포구 양화로 64, 4층 (서교동, 서교제일빌딩)",,126.9158378,37.55032406,14128206.44,4516095.003
health,병의원,의원,더건강내과의원,"서울특별시 마포구 월드컵로13길 34, 3층 (망원동, 두드림빌딩)",,126.9082614,37.55565598,14127363.04,4516843.683
health,병의원,의원,도우정신건강의학과의원,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지하1층 1017호 (상암동)",,126.8903226,37.57944191,14125366.1,4520184.234
health,병의원,의원,동교정신건강의학과의원,서울특별시 마포구 신촌로 62 (동교동),,126.9326791,37.55636078,14130081.21,4516942.652
health,병의원,의원,드림온의원,"서울특별시 마포구 서강로 144 , 8층 (노고산동)",,126.9366283,37.55448637,14130520.82,4516679.448
health,병의원,의원,드림이비인후과의원,"서울특별시 마포구 월드컵로 79, 3층 (망원동, 유용빌딩)",,126.9098365,37.5559419,14127538.37,4516883.833
health,병의원,의원,드림페이스의원,"서울특별시 마포구 양화로 178, 6, 7층 (동교동)",,126.9251598,37.55751676,14129244.16,4517104.977
health,병의원,의원,디샤인의원,"서울특별시 마포구 월드컵로 79, 유용빌딩 2층 (망원동)",,126.9098365,37.5559419,14127538.37,4516883.833
health,병의원,의원,디스포의원,"서울특별시 마포구 마포대로 109, 3층 301호 (공덕동, 롯데캐슬프레지던트)",,126.9508863,37.54511882,14132108.01,4515364.161
health,병의원,의원,디엠씨연세의원,"서울특별시 마포구 월드컵북로 361, 307호 (상암동, DMC이안상암2단지)",,126.8914409,37.57711726,14125490.58,4519857.708
health,병의원,의원,라렌의원,"서울특별시 마포구 월드컵북로 396, B1005,1006,1007호 (상암동, 누리꿈스퀘어)",,126.8899927,37.57958821,14125329.37,4520204.784
health,병의원,의원,랩이비인후과의원,"서울특별시 마포구 양화로 61, 두암빌딩 1(일부)2(일부)층 (서교동)",,126.9150709,37.5508292,14128121.07,4516165.929
health,병의원,의원,루나여성의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 204호, 205호 (상암동)",,126.8889823,37.58010775,14125216.9,4520277.762
health,병의원,의원,리뉴비뇨기과의원,"서울특별시 마포구 양화로 152, 8층 (동교동, 대화빌딩)",,126.9228923,37.55582501,14128991.75,4516867.419
health,병의원,의원,리드힐정형외과의원,"서울특별시 마포구 월드컵북로 361, 2층 205~218,226호 (상암동, DMC이안2단지 )",,126.8914036,37.5771106,14125486.44,4519856.772
health,병의원,의원,리버스의원,"서울특별시 마포구 양화로 165, 상진빌딩 13층 (동교동)",,126.9236198,37.55720942,14129072.72,4517061.819
health,병의원,의원,리앤미가정의학과의원,"서울특별시 마포구 마포대로 115-12, 상가동 201,202,204,205호 (공덕동, 공덕삼성아파트)",,126.9511517,37.54569124,14132137.56,4515444.529
health,병의원,의원,리앤영의원,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 602호 (동교동)",,126.9238695,37.55643112,14129100.53,4516952.528
health,병의원,의원,리엔장의원,"서울특별시 마포구 양화로18길 3, 삼양세븐스프링스 4, 6층 (동교동)",,126.9245706,37.55702983,14129178.57,4517036.601
health,병의원,의원,리즈온의원홍대점,"서울특별시 마포구 홍익로 25, 5층 (서교동)",,126.9219658,37.55440443,14128888.6,4516667.942
health,병의원,의원,마리이비인후과의원,"서울특별시 마포구 백범로 96, 2층 (대흥동)",,126.9420477,37.54764048,14131124.11,4515718.209
health,병의원,의원,마음과사람정신건강의학과의원,"서울특별시 마포구 마포대로 53, 마포트라팰리스 C동 206호 (도화동)",,126.9470538,37.54143315,14131681.39,4514846.706
health,병의원,의원,마음사랑정신건강의학과의원,"서울특별시 마포구 신촌로16길 4, 3층 (노고산동)",,126.9348675,37.55547919,14130324.82,4516818.859
health,병의원,의원,마음쉼표정신건강의학과의원,"서울특별시 마포구 마포대로 68, 5층 503호, 504호 (도화동, 마포아크로타워)",,126.9489613,37.54133155,14131893.73,4514832.442
health,병의원,의원,마음이해정신건강의학과의원,"서울특별시 마포구 양화로 59, 화승리버스텔 2층 (서교동)",,126.914886,37.55065869,14128100.48,4516141.988
health,병의원,의원,마인드맨션의원,"서울특별시 마포구 마포대로 68, 7층 702호 (도화동, 마포아크로타워)",,126.9489594,37.54133308,14131893.52,4514832.657
health,병의원,치과의원,서울리더스치과의원,서울특별시 마포구 월드컵북로 78 (성산동),,126.9161518,37.56083344,14128241.39,4517570.726
health,병의원,치과의원,서울리베뉴치과의원,"서울특별시 마포구 독막로20나길 22, 상가2동 B07호 (상수동, 밤섬리베뉴1단지)",,126.9260721,37.54613963,14129345.72,4515507.484
health,병의원,치과의원,서울메디케어치과의원,"서울특별시 마포구 마포대로 156, 217,218호 (공덕동, 공덕푸르지오시티)",,126.9543686,37.54793782,14132495.66,4515759.956
health,병의원,치과의원,서울미네르반치과의원,서울특별시 마포구 월드컵북로 137,,126.9114838,37.56494208,14127721.75,4518147.718
health,병의원,치과의원,서울봄봄치과의원,"서울특별시 마포구 독막로 88, 2층 (상수동)",,126.9231423,37.54742795,14129019.57,4515688.367
health,병의원,치과의원,서울뿌리깊은치과의원,"서울특별시 마포구 월드컵북로 167, 2층 (성산동, 나디빌딩)",,126.9097959,37.56701692,14127533.86,4518439.107
health,병의원,치과의원,서울상아치과의원,"서울특별시 마포구 도화길 32, 삼성프라자 309호 (도화동)",,126.9495934,37.54085402,14131964.09,4514765.4
health,병의원,치과의원,서울새한치과의원,"서울특별시 마포구 대흥로 183, 신촌그랑자이 상가 207,208호 (대흥동)",,126.9456604,37.55583525,14131526.28,4516868.857
health,병의원,치과의원,서울스마티스치과의원,"서울특별시 마포구 독막로 5, 3층 (합정동)",,126.914308,37.54901836,14128036.14,4515911.671
health,병의원,치과의원,서울애플민트치과의원,"서울특별시 마포구 양화로 157, 202호 (동교동, 파라다이스텔)",,126.92295,37.5566883,14128998.16,4516988.642
health,병의원,치과의원,서울앤플란트치과의원,"서울특별시 마포구 월드컵북로 347, 5층 (상암동, 상암메디컬빌딩)",,126.8931763,37.57635843,14125683.77,4519751.123
health,병의원,치과의원,서울에스치과의원,"서울특별시 마포구 월드컵로13길 8, 3층 (망원동)",,126.9096736,37.55583726,14127520.24,4516869.139
health,병의원,치과의원,서울여건봉치과의원,"서울특별시 마포구 마포대로 115-12, 공덕삼성아파트 6층 601~606호 (공덕동)",,126.9511517,37.54569124,14132137.56,4515444.529
health,병의원,치과의원,서울연두치과의원,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩, 214호일부, 228~231호, 240호일부  (도화동)",,126.9478136,37.54225881,14131765.97,4514962.623
health,병의원,치과의원,서울예스치과의원,서울특별시 마포구 도화길 29,,126.9491588,37.54090069,14131915.72,4514771.952
health,병의원,치과의원,서울우리치과의원,서울특별시 마포구 굴레방로 17 (아현동),,126.9555499,37.5556436,14132627.17,4516841.945
health,병의원,치과의원,서울유펜치과의원,서울특별시 마포구 양화로 116 (서교동),,126.9200109,37.55373639,14128670.99,4516574.137
health,병의원,치과의원,서울이안치과의원,"서울특별시 마포구 월드컵북로 375, 2층 210호 (상암동, DMC이안상암1단지)",,126.8907432,37.57736528,14125412.91,4519892.545
health,병의원,치과의원,서울이편한치과의원,"서울특별시 마포구 월드컵로14길 5, 2층 (서교동, 마벨빌딩)",,126.910701,37.55600383,14127634.62,4516892.528
health,병의원,의원,오세오안과의원,"서울특별시 마포구 신촌로 174, 2층 (대흥동, 중우빌딩)",,126.944997,37.5564861,14131452.42,4516960.249
health,병의원,의원,마포의료복지사회적협동조합무지개의원,"서울특별시 마포구 월드컵로 80, 7층 (서교동, 아침뜨락빌딩)",,126.9104473,37.55620186,14127606.37,4516920.335
health,병의원,의원,마포정형외과의원,서울특별시 마포구 백범로37길 26 (신공덕동),,126.954923,37.54424033,14132557.38,4515240.822
health,병의원,의원,마포합정본정형외과의원,"서울특별시 마포구 월드컵로3길 14, 2층 214~216호 (합정동, 마포 한강 2차 푸르지오)",,126.9116485,37.55100941,14127740.09,4516191.233
health,병의원,의원,만리서울정형외과의원,"서울특별시 마포구 마포대로24길 51, 2층 (아현동)",,126.9619564,37.55177335,14133340.34,4516298.499
health,병의원,의원,맑은성모이비인후과의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 316,317호 (상암동)",,126.8889811,37.58010685,14125216.76,4520277.635
health,병의원,의원,메이드유의원,"서울특별시 마포구 양화로 165, 상진빌딩 12층 (동교동)",,126.9236198,37.55720942,14129072.72,4517061.819
health,병의원,의원,메이퓨어의원,"서울특별시 마포구 월드컵북로2길 57, 5층 501호 (동교동)",,126.923366,37.55749397,14129044.47,4517101.776
health,병의원,의원,메이퓨어의원마포공덕점,"서울특별시 마포구 마포대로 68, 지하1층 B05,B06(일부)호 (도화동, 마포아크로타워)",,126.948844,37.54133033,14131880.67,4514832.27
health,병의원,의원,모믈88의원,"서울특별시 마포구 신촌로16길 34, 2층 (노고산동)",,126.9342021,37.5542425,14130250.74,4516645.204
health,병의원,의원,뮤즈의원,"서울특별시 마포구 서강로 136, 아이비타워 7층 (노고산동)",,126.9357912,37.55404515,14130427.64,4516617.493
health,병의원,의원,미소가인피부과의원,"서울특별시 마포구 마포대로 68, 602호 (도화동, 마포아크로타워)",,126.9488838,37.54125061,14131885.1,4514821.078
health,병의원,의원,미소가인피부과의원아현점,"서울특별시 마포구 신촌로 266, 2층 (아현동)",,126.9551404,37.55708135,14132581.58,4517043.836
health,병의원,의원,미소정신건강의학과의원,"서울특별시 마포구 마포대로 52, 207호 (도화동, 고려아카데미텔Ⅱ)",,126.9476611,37.54033781,14131748.99,4514692.929
health,병의원,의원,민정신건강의학과의원,"서울특별시 마포구 성암로 189, 지하1층 B104-1호 (상암동, 중소기업 DMC 타워)",,126.8978976,37.57675599,14126209.35,4519806.964
health,병의원,의원,밀리의원,"서울특별시 마포구 신촌로 104, 2(일부)층 (노고산동)",,126.9375428,37.55471076,14130622.63,4516710.956
